"InstanceName","basicTask","pctbGridTask","pctb3CupTask","cvchickTask","mainGoalSize","lavaPresence","goalOccluded","goalLeft","goalRight","goalCentre","numChoices","navigationDistanceGoal","euclideanDistanceGoal","navigationTurnsGoal","navigationDistanceChoice","navigationTurnsChoice","Random_Agent_Success","Random_Agent_Choice","Heuristic_Agent_Success","Heuristic_Agent_Choice","Dreamer_Success","Dreamer_Choice","PPO_Success","PPO_Choice"
"OP-Controls-Basic15LO-MovingYellow-LeftMedium-2-NA-0-NA.yml",1,0,0,0,2,0,0,1,0,0,1,19,31.79622619,1,19,1,1,1,1,1,1,1,1,1
"OP-Controls-Basic15LO-MovingYellow-LeftMedium-4-NA-0-NA.yml",1,0,0,0,4,0,0,1,0,0,1,19,31.79622619,1,19,1,1,1,1,1,1,1,1,1
"OP-Controls-Basic15LO-MovingYellow-LeftShort-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,1,0,0,1,9,19.23538406,1,9,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-MovingYellow-LeftShort-1-NA-0-NA.yml",1,0,0,0,1,0,0,1,0,0,1,9,19.23538406,1,9,1,1,1,1,1,1,1,0,0
"OP-Controls-Basic15LO-MovingYellow-LeftShort-2-NA-0-NA.yml",1,0,0,0,2,0,0,1,0,0,1,9,19.23538406,1,9,1,0,0,1,1,1,1,1,1
"OP-Controls-Basic15LO-MovingYellow-LeftShort-4-NA-0-NA.yml",1,0,0,0,4,0,0,1,0,0,1,9,19.23538406,1,9,1,0,0,1,1,1,1,1,1
"OP-Controls-Basic15LO-MovingYellow-RightLong-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,0,1,0,1,29,33.61547263,1,29,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-MovingYellow-RightLong-1-NA-0-NA.yml",1,0,0,0,1,0,0,0,1,0,1,29,33.61547263,1,29,1,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-MovingYellow-RightLong-2-NA-0-NA.yml",1,0,0,0,2,0,0,0,1,0,1,29,33.61547263,1,29,1,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-MovingYellow-RightLong-4-NA-0-NA.yml",1,0,0,0,4,0,0,0,1,0,1,29,33.61547263,1,29,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-MovingYellow-RightMedium-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,0,1,0,1,19,31.79622619,1,19,1,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-MovingYellow-RightMedium-1-NA-0-NA.yml",1,0,0,0,1,0,0,0,1,0,1,19,31.79622619,1,19,1,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-MovingYellow-RightMedium-2-NA-0-NA.yml",1,0,0,0,2,0,0,0,1,0,1,19,31.79622619,1,19,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-MovingYellow-RightMedium-4-NA-0-NA.yml",1,0,0,0,4,0,0,0,1,0,1,19,31.79622619,1,19,1,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-MovingYellow-RightShort-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,0,1,0,1,9,19.23538406,1,9,1,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-MovingYellow-RightShort-1-NA-0-NA.yml",1,0,0,0,1,0,0,0,1,0,1,9,19.23538406,1,9,1,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-MovingYellow-RightShort-2-NA-0-NA.yml",1,0,0,0,2,0,0,0,1,0,1,9,19.23538406,1,9,1,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-MovingYellow-RightShort-4-NA-0-NA.yml",1,0,0,0,4,0,0,0,1,0,1,9,19.23538406,1,9,1,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-OpaqueWMedium-Short-0.5-Grey-0-Opaque.yml",1,0,0,0,0.5,0,0,0,0,1,1,35,29,3,35,3,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-OpaqueWMedium-Short-1-Grey-0-Opaque.yml",1,0,0,0,1,0,0,0,0,1,1,35,29,3,35,3,0,0,1,1,1,1,0,0
"OP-Controls-Basic15LO-OpaqueWMedium-Short-2-Grey-0-Opaque.yml",1,0,0,0,2,0,0,0,0,1,1,35,29,3,35,3,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-OpaqueWMedium-Short-4-Grey-0-Opaque.yml",1,0,0,0,4,0,0,0,0,1,1,35,29,3,35,3,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-RampDown-G5-Centre-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,17,17,0,17,0,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-RampDown-G5-Left-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,17,17,0,17,0,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-RampDown-G5-Right-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,17,17,0,17,0,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-RampDown-Y5-Centre-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,17,17,0,17,0,1,1,1,1,1,1,1,1
"OP-Controls-Basic15LO-RampDown-Y5-Left-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,17,17,0,17,0,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-RampDown-Y5-Right-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,17,17,0,17,0,1,1,1,1,1,1,1,1
"OP-Controls-Basic15LO-RampUp-G5-Centre-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,19,19,0,19,0,1,1,1,1,1,1,0,0
"OP-Controls-Basic15LO-RampUp-G5-Left-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,19,19,0,19,0,0,0,1,1,1,1,0,0
"OP-Controls-Basic15LO-RampUp-G5-Right-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,19,19,0,19,0,0,0,1,1,1,1,0,0
"OP-Controls-Basic15LO-RampUp-Y5-Centre-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,19,19,0,19,0,1,1,1,1,1,1,0,0
"OP-Controls-Basic15LO-RampUp-Y5-Left-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,19,19,0,19,0,0,0,1,1,1,1,0,0
"OP-Controls-Basic15LO-RampUp-Y5-Right-NA-0-NA.yml",1,0,0,0,5,0,0,0,0,1,1,19,19,0,19,0,1,1,1,1,1,1,0,0
"OP-Controls-Basic15LO-SanityGreen-Long-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,0,0,1,1,36.5,36.5,0,36.5,0,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityGreen-Long-1-NA-0-NA.yml",1,0,0,0,1,0,0,0,0,1,1,36.5,36.5,0,36.5,0,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityGreen-Long-2-NA-0-NA.yml",1,0,0,0,2,0,0,0,0,1,1,36.5,36.5,0,36.5,0,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityGreen-Long-4-NA-0-NA.yml",1,0,0,0,4,0,0,0,0,1,1,36.5,36.5,0,36.5,0,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-SanityGreen-Medium-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,0,0,1,1,19,19,0,19,0,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-SanityGreen-Medium-1-NA-0-NA.yml",1,0,0,0,1,0,0,0,0,1,1,19,19,0,19,0,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityGreen-Medium-2-NA-0-NA.yml",1,0,0,0,2,0,0,0,0,1,1,19,19,0,19,0,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityGreen-Medium-4-NA-0-NA.yml",1,0,0,0,4,0,0,0,0,1,1,19,19,0,19,0,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-SanityGreen-Short-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,0,0,1,1,9,9,0,9,0,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityGreen-Short-1-NA-0-NA.yml",1,0,0,0,1,0,0,0,0,1,1,9,9,0,9,0,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-SanityGreen-Short-2-NA-0-NA.yml",1,0,0,0,2,0,0,0,0,1,1,9,9,0,9,0,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-SanityGreen-Short-4-NA-0-NA.yml",1,0,0,0,4,0,0,0,0,1,1,9,9,0,9,0,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-SanityYellow-Long-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,0,0,1,1,36.5,36.5,0,36.5,0,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityYellow-Long-1-NA-0-NA.yml",1,0,0,0,1,0,0,0,0,1,1,36.5,36.5,0,36.5,0,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityYellow-Long-2-NA-0-NA.yml",1,0,0,0,2,0,0,0,0,1,1,36.5,36.5,0,36.5,0,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityYellow-Long-4-NA-0-NA.yml",1,0,0,0,4,0,0,0,0,1,1,36.5,36.5,0,36.5,0,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityYellow-Medium-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,0,0,1,1,19,19,0,19,0,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityYellow-Medium-1-NA-0-NA.yml",1,0,0,0,1,0,0,0,0,1,1,19,19,0,19,0,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityYellow-Medium-2-NA-0-NA.yml",1,0,0,0,2,0,0,0,0,1,1,19,19,0,19,0,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-SanityYellow-Medium-4-NA-0-NA.yml",1,0,0,0,4,0,0,0,0,1,1,19,19,0,19,0,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-SanityYellow-Short-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,0,0,1,1,9,9,0,9,0,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityYellow-Short-1-NA-0-NA.yml",1,0,0,0,1,0,0,0,0,1,1,9,9,0,9,0,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-SanityYellow-Short-2-NA-0-NA.yml",1,0,0,0,2,0,0,0,0,1,1,9,9,0,9,0,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-SanityYellow-Short-4-NA-0-NA.yml",1,0,0,0,4,0,0,0,0,1,1,9,9,0,9,0,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-TransparentWMedium-Short-0.5-NA-0-Transparent.yml",1,0,0,0,0.5,0,0,0,0,1,1,35,29,3,35,3,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TransparentWMedium-Short-1-NA-0-Transparent.yml",1,0,0,0,1,0,0,0,0,1,1,35,29,3,35,3,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TransparentWMedium-Short-2-NA-0-Transparent.yml",1,0,0,0,2,0,0,0,0,1,1,35,29,3,35,3,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TransparentWMedium-Short-4-NA-0-Transparent.yml",1,0,0,0,4,0,0,0,0,1,1,35,29,3,35,3,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurnAround-Green-0.5-NA-180-NA.yml",1,0,0,0,0.5,0,0,0,0,1,1,19,19,1,19,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurnAround-Green-1-NA-180-NA.yml",1,0,0,0,1,0,0,0,0,1,1,19,19,1,19,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurnAround-Green-2-NA-180-NA.yml",1,0,0,0,2,0,0,0,0,1,1,19,19,1,19,1,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-TurnAround-Green-4-NA-180-NA.yml",1,0,0,0,4,0,0,0,0,1,1,19,19,1,19,1,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-TurnAround-Yellow-0.5-NA-180-NA.yml",1,0,0,0,0.5,0,0,0,0,1,1,19,19,1,19,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurnAround-Yellow-1-NA-180-NA.yml",1,0,0,0,1,0,0,0,0,1,1,19,19,1,19,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurnAround-Yellow-2-NA-180-NA.yml",1,0,0,0,2,0,0,0,0,1,1,19,19,1,19,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurnAround-Yellow-4-NA-180-NA.yml",1,0,0,0,4,0,0,0,0,1,1,19,19,1,19,1,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-TurningGreen-Left-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,1,0,0,1,19,21.47091055,1,19,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurningGreen-Left-1-NA-0-NA.yml",1,0,0,0,1,0,0,1,0,0,1,19,21.47091055,1,19,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurningGreen-Left-2-NA-0-NA.yml",1,0,0,0,2,0,0,1,0,0,1,19,21.47091055,1,19,1,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-TurningGreen-Left-4-NA-0-NA.yml",1,0,0,0,4,0,0,1,0,0,1,19,21.47091055,1,19,1,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-TurningGreen-Right-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,0,1,0,1,19,21.47091055,1,19,1,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurningGreen-Right-1-NA-0-NA.yml",1,0,0,0,1,0,0,0,1,0,1,19,21.47091055,1,19,1,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-TurningGreen-Right-2-NA-0-NA.yml",1,0,0,0,2,0,0,0,1,0,1,19,21.47091055,1,19,1,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-TurningGreen-Right-4-NA-0-NA.yml",1,0,0,0,4,0,0,0,1,0,1,19,21.47091055,1,19,1,1,1,1,1,1,1,1,1
"OP-Controls-Basic15LO-TurningYellow-Left-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,1,0,0,1,19,21.47091055,1,19,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurningYellow-Left-1-NA-0-NA.yml",1,0,0,0,1,0,0,1,0,0,1,19,21.47091055,1,19,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurningYellow-Left-2-NA-0-NA.yml",1,0,0,0,2,0,0,1,0,0,1,19,21.47091055,1,19,1,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-TurningYellow-Left-4-NA-0-NA.yml",1,0,0,0,4,0,0,1,0,0,1,19,21.47091055,1,19,1,0,0,1,1,0,0,1,1
"OP-Controls-Basic15LO-TurningYellow-Right-0.5-NA-0-NA.yml",1,0,0,0,0.5,0,0,0,1,0,1,19,21.47091055,1,19,1,0,0,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurningYellow-Right-1-NA-0-NA.yml",1,0,0,0,1,0,0,0,1,0,1,19,21.47091055,1,19,1,1,1,1,1,0,0,0,0
"OP-Controls-Basic15LO-TurningYellow-Right-2-NA-0-NA.yml",1,0,0,0,2,0,0,0,1,0,1,19,21.47091055,1,19,1,1,1,1,1,0,0,1,1
"OP-Controls-Basic15LO-TurningYellow-Right-4-NA-0-NA.yml",1,0,0,0,4,0,0,0,1,0,1,19,21.47091055,1,19,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-G1.51OccluderContra-Left-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderContra-Left-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderContra-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderContra-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderContra-Left-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderContra-Left-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderContra-Left-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderContra-Right-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-G1.51OccluderContra-Right-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-G1.51OccluderContra-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-G1.51OccluderContra-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,0
"OP-RP-Allo-CVChick-G1.51OccluderContra-Right-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-G1.51OccluderContra-Right-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-G1.51OccluderContra-Right-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,0
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Left-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Left-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Left-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Left-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Left-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Right-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Right-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,0
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,1,1,0,0,1,1,0,1
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Right-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Right-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,1,1
"OP-RP-Allo-CVChick-G1.51OccluderIpsi-Right-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-G1.51ThinContra-Left-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinContra-Left-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinContra-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinContra-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinContra-Left-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,1
"OP-RP-Allo-CVChick-G1.51ThinContra-Left-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinContra-Left-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinContra-Right-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-G1.51ThinContra-Right-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,0,1,0,1
"OP-RP-Allo-CVChick-G1.51ThinContra-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,1,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-G1.51ThinContra-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-G1.51ThinContra-Right-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-G1.51ThinContra-Right-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,1
"OP-RP-Allo-CVChick-G1.51ThinContra-Right-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,0
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,0,0,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,0,1
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,1,1
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-DarkGreen-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,0
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-Grey-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,1
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-OffWhite-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,0,0,1,1,0,0
"OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-RND-0-OPQ.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,0,0,1,1,0,0
"OP-RP-Allo-CVChick-G1.51TransContra-Left-NA-0-Trans.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51TransContra-Right-NA-0-Trans.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,0,1,1,1,1,1,1
"OP-RP-Allo-CVChick-G1.51TransIpsi-Left-NA-0-Trans.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51TransIpsi-Right-NA-0-Trans.yml",0,0,0,1,1.5,1,0,0,1,0,2,46,20,3,8,1,0,1,1,1,1,1,0,1
"OP-RP-Allo-CVChick-G1.51XtraLowContra-Left-Beige-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,1,1,1,1,0,0,0,0
"OP-RP-Allo-CVChick-G1.51XtraLowContra-Left-Brown-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,0,0,0,0,0,0,0
"OP-RP-Allo-CVChick-G1.51XtraLowContra-Left-DarkBlue-0-OPQ.yml",0,0,0,1,1.5,1,0,1,0,0,2,46,20,3,8,1,0,1,1,1,0,0,0,0
